brand,model_name,subcategory,Product Model,Camera Type,Resolutions,Color / Monochrome,Effective Pixels,Frame Rate,Interface,Protocol,Power Supply,Power Consumptions,Operational Temperature,Storage Temperature,Image Sensor,Shutter Type,Optical Size,Cell Size,Dimensions,Weight,Lens Mount,Optical Filter,Interface Connector,Power / Signal Connector,Scanning Mode,Operational Mode,Image Pixel Format,Exposure Time,Analog Gain,Digital Gain,Gamma,Binning,Decimation,Image Flip,Defective Pixel Correction,Save User Settings,White Balance,FFC (Flat Filed Correction) Function,Auto Control Function,Chunk Function,Event Function,PTP Function (IEEE1588),Line Rate
Sentech,stc-cmb120aopq-f,Opt-C:Link Cameras,STC-CMB120AOPQ-F,Area Camera,12MP,Monochrome,"4,096 (H) x 3,072 (V)",279.0 fps,Opt-C:Link 40Gbps,Opt-C:Link,External power (+24 Vdc),Less than 18 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +35 deg. C (Environmental temperature),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),ams OSRAM CMV12000,Global Shutter,"1.76""",5.5 (H) x 5.5 (V) µm,80 (W) x 80 (H) x 99 (D) mm,Approximately 930 g,F Mount,No optical filter,QSFP+ Optical connector (Avago) x 1,HR10A-7R-6PB (Hirose) or equivalent x 1,Full scanning / ROI,Edge preset trigger (V reset) / Pulse width trigger (V reset) / Free-run,Mono8,20 µseconds to 16.777 seconds,x1 to x3,x1 to x5,1.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,Up to 600 pixels,Support (One setting),,,,,,,
Sentech,stc-cmc120aopq-f,Opt-C:Link Cameras,STC-CMC120AOPQ-F,Area Camera,12MP,Color,"4,096 (H) x 3,072 (V)",279.0 fps,Opt-C:Link 40Gbps,Opt-C:Link,External power (+24 Vdc),Less than 18 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +35 deg. C (Environmental temperature),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +80 deg. C (Environmental temperature),ams OSRAM CMV12000,Global Shutter,"1.76""",5.5 (H) x 5.5 (V) µm,80 (W) x 80 (H) x 99 (D) mm,Approximately 930 g,F Mount,No optical filter,QSFP+ Optical connector (Avago) x 1,HR10A-7R-6PB (Hirose) or equivalent x 1,Full scanning / ROI,Edge preset trigger (V reset) / Pulse width trigger (V reset) / Free-run,BayerGR8,20 µseconds to 16.777 seconds,x1 to x3,x1 to x5,1.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,Up to 600 pixels,Support (One setting),Manual white balance,,,,,,
Sentech,stc-cmb120aopt,Opt-C:Link Cameras,STC-CMB120AOPT,Area Camera,12MP,Monochrome,"4,096 (H) x 3,072 (V)",93.4 fps,Opt-C:Link,Opt-C:Link,External power (+12 Vdc),Less than 8.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +45 deg. C (Environmental temperature),Lower limit: -30 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),ams OSRAM CMV12000,Global Shutter,"1.76""",5.5 (H) x 5.5 (V) µm,72 (W) x 72 (H) x 90 (D) mm,Approximately 445 g,M42 Mount,No optical filter,SFP+ Optical connector (Avago ) x 2,HR10A-7R-6PB (Hirose) or equivalent x 1,Full scanning / ROI,Edge preset trigger (V reset) / Pulse width trigger (V reset) / Free-run,Mono8,32 µseconds to 16.777 seconds,,x1 to x5,1.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,Up to 600 pixels,Support (One setting),,,,,,,
Sentech,stc-cmc120aopt,Opt-C:Link Cameras,STC-CMC120AOPT,Area Camera,12MP,Color,"4,096 (H) x 3,072 (V)",93.4 fps,Opt-C:Link,Opt-C:Link,External power (+12 Vdc),Less than 8.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +45 deg. C (Environmental temperature),Lower limit: -30 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),ams OSRAM CMV12000,Global Shutter,"1.76""",5.5 (H) x 5.5 (V) µm,72 (W) x 72 (H) x 90 (D) mm,Approximately 445 g,M42 Mount,No optical filter,SFP+ Optical connector (Avago ) x 2,HR10A-7R-6PB (Hirose) or equivalent x 1,Full scanning / ROI,Edge preset trigger (V reset) / Pulse width trigger (V reset) / Free-run,BayerGR8,32 µseconds to 16.777 seconds,,x1 to x5,1.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,Up to 600 pixels,Support (One setting),Manual white balance,,,,,,
Sentech,stc-cmb120aopt-f,Opt-C:Link Cameras,STC-CMB120AOPT-F,Area Camera,12MP,Monochrome,"4,096 (H) x 3,072 (V)",93.4 fps,Opt-C:Link,Opt-C:Link,External power (+12 Vdc),Less than 8.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +45 deg. C (Environmental temperature),Lower limit: -30 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),ams OSRAM CMV12000,Global Shutter,"1.76""",5.5 (H) x 5.5 (V) µm,72 (W) x 72 (H) x 126.5 (D) mm,Approximately 520 g,F Mount,No optical filter,SFP+ Optical connector (Avago ) x 2,HR10A-7R-6PB (Hirose) or equivalent x 1,Full scanning / ROI,Edge preset trigger (V reset) / Pulse width trigger (V reset) / Free-run,Mono8,32 µseconds to 16.777 seconds,,x1 to x5,1.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,Up to 600 pixels,Support (One setting),,,,,,,
Sentech,stc-cmc120aopt-f,Opt-C:Link Cameras,STC-CMC120AOPT-F,Area Camera,12MP,Color,"4,096 (H) x 3,072 (V)",93.4 fps,Opt-C:Link,Opt-C:Link,External power (+12 Vdc),Less than 8.5 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +45 deg. C (Environmental temperature),Lower limit: -30 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),ams OSRAM CMV12000,Global Shutter,"1.76""",5.5 (H) x 5.5 (V) µm,72 (W) x 72 (H) x 126.5 (D) mm,Approximately 520 g,F Mount,No optical filter,SFP+ Optical connector (Avago ) x 2,HR10A-7R-6PB (Hirose) or equivalent x 1,Full scanning / ROI,Edge preset trigger (V reset) / Pulse width trigger (V reset) / Free-run,BayerGR8,32 µseconds to 16.777 seconds,,x1 to x5,1.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,Up to 600 pixel,Support (One setting),Manual white balance,,,,,,
Sentech,stc-spb43pcl,Camera Link Area Cameras,STC-SPB43PCL,Area Camera,0.4MP,Monochrome,720 (H) x 540 (V),523.5 fps,Camera Link Base,Camera Link 2.1,PoCL External power (+12 Vdc),Less than 1.7 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +45 deg. C (Environmental temperature),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),SONY IMX287,Global Shutter,"1/2.9""",6.90 (H) x 6.90 (V) µm,28 (W) x 28 (H) x 40 (D) mm,Approximately 40 g,C Mount,No optical filter,SDR x 1,HR10A-7R-6PB (Hirose) or equivalent x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,1 µs to 16.777 seconds,0 to 18 dB,x1 to x16,Programmable (32 points table) / Off (1.0),,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,Up to 200 pixels,Support,,,,,,,
Sentech,stc-spc43pcl,Camera Link Area Cameras,STC-SPC43PCL,Area Camera,0.4MP,Color,720 (H) x 540 (V),523.5 fps,Camera Link Base,Camera Link 2.1,PoCL External power (+12 Vdc),Less than 1.7 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +45 deg. C (Environmental temperature),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),SONY IMX287,Global Shutter,"1/2.9""",6.90 (H) x 6.90 (V) µm,28 (W) x 28 (H) x 40 (D) mm,Approximately 40 g,C Mount,No optical filter,SDR x 1,HR10A-7R-6PB (Hirose) or equivalent x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,BayerRG8 / BayerRG10 / BayerRG12,1 µs to 16.777 seconds,0 to 18 dB,x1 to x16,Programmable (32 points table) / Off (1.0),,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,Up to 200 pixels,Support,Manual white balance,,,,,,
Sentech,stc-spb52pcl,Camera Link Area Cameras,STC-SPB52PCL,Area Camera,0.5MP,Monochrome,812 (H) x 620 (V),166.5 fps,Camera Link Base,Camera Link 2.1,PoCL External power (+12 Vdc),Less than 2.4 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +41 deg. C (Environmental temperature),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),SONY IMX433,Global Shutter,"1/1.7""",9.0 (H) x 9.0 (V) µm,28 (W) x 28 (H) x 40 (D) mm,Approximately 40 g,C Mount,No optical filter,SDR x 1,HR10A-7R-6PB (Hirose) or equivalent x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,1 µsecond to 16.777 seconds,0 to 42 dB,x1 to x16,Programmable (32 points table) / Off (1.0),,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,Up to 256 pixels,Support,,,,,,,
Sentech,stc-spc52pcl,Camera Link Area Cameras,STC-SPC52PCL,Area Camera,0.5MP,Color,812 (H) x 620 (V),166.5 fps,Camera Link Base,Camera Link 2.1,PoCL External power (+12 Vdc),Less than 2.4 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +41 deg. C (Environmental temperature),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),SONY IMX433,Global Shutter,"1/1.7""",9.0 (H) x 9.0 (V) µm,28 (W) x 28 (H) x 40 (D) mm,Approximately 40 g,C Mount,No optical filter,SDR x 1,HR10A-7R-6PB (Hirose) or equivalent x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,BayerRG8 / BayerRG10 / BayerRG12,1 µsecond to 16.777 seconds,0 to 42 dB,x1 to x16,Programmable (32 points table) / Off (1.0),,,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,Up to 256 pixels,Support,Manual white balance,,,,,,
Sentech,stc-spb163pcl,Camera Link Area Cameras,STC-SPB163PCL,Area Camera,1.6MP,Monochrome,"1,440 (H) x 1,080 (V)",154.6 fps,Camera Link Base,Camera Link 2.1,PoCL External power (+12 Vdc),Less than 1.7 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +45 deg. C (Environmental temperature),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +65 deg. C (Environmental temperature),SONY IMX273,Global Shutter,"1/2.9""",3.45 (H) x 3.45 (V) µm,28 (W) x 28 (H) x 40 (D) mm,Approximately 40 g,C Mount,No optical filter,SDR x 1,HR10A-7R-6PB (Hirose) or equivalent x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12,1 µsecond to 16.777 seconds,0 to 18 dB,x1 to x16,Programmable (32 points table) / Off (1.0),x2 horizontal and vertical simultaneously / Off,x2 horizontal and vertical simultaneously / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,Up to 200 pixels,Support,,,,,,,
